OBJECTID;FID_1;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE;ID;MinElevation;MeanElevation;MaxElevation;MinSlope;MeanSlope;MaxSlope;MeanAspect;DEMResolution;ProductName;Source;Source_URL
557;2538;-33,96399;18,93184;343,2;0,39;0,6;2020-12-05 0:00:00;1319;N20;VIIRS;n;2;299,76;42,9;D;0;557;253,58;253,58;253,58;11,837536;11,837536;11,837536;192,0258;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
558;2533;-33,96308;18,93542;355,11;0,4;0,6;2020-12-05 0:00:00;1319;N20;VIIRS;n;2;301,55;52,02;D;0;558;346,70999;346,70999;346,70999;13,651008;13,651008;13,651008;198,8938;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
559;2963;-33,95361;19,04325;306,3;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;284,45;1,66;N;0;559;783,64001;783,64001;783,64001;38,575378;38,575378;38,575378;338,09775;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
560;2192;-33,97369;19,04748;348,5;0,55;0,43;2020-03-04 0:00:00;1254;N20;VIIRS;n;2;296,76;17,7;D;0;560;833,67999;833,67999;833,67999;24,570824;24,570824;24,570824;106,77452;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
561;3396;-34,00911;18,97655;309,12;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;285,97;0,64;N;0;561;1101,9701;1101,9701;1101,9701;24,666765;24,666765;24,666765;294,05441;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
562;2562;-34,00007;18,90581;322,06;0,55;0,51;2020-12-07 0:00:00;0019;N20;VIIRS;n;2;289,35;2,61;N;0;562;803,09998;803,09998;803,09998;40,038399;40,038399;40,038399;334,30954;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
563;3548;-34,02348;18,97643;340,11;0,63;0,72;2021-03-01 0:00:00;0044;N20;VIIRS;n;2;288,23;10,52;N;0;563;984,15002;984,15002;984,15002;44,446743;44,446743;44,446743;327,20651;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
564;3311;-33,97317;18,9609;350,59;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;304,79;23,8;D;0;564;580,34998;580,34998;580,34998;23,3234;23,3234;23,3234;181,85106;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
565;3425;-33,98117;19,0073;309,06;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;283,9;0,75;N;0;565;1467,0399;1467,0399;1467,0399;33,730976;33,730976;33,730976;59,637032;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
566;2941;-33,94762;19,06363;354,31;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;300,34;15,95;N;0;566;664,49005;664,49005;664,49005;33,474056;33,474056;33,474056;240,32536;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
567;2936;-33,95925;19,04234;311,98;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;284,14;1,66;N;0;567;863,62;863,62;863,62;33,775585;33,775585;33,775585;160,33066;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
568;3274;-33,97096;18,95063;367;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;l;2;331,2;145,47;D;0;568;382,44998;382,44998;382,44998;27,762917;27,762917;27,762917;246,99976;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
569;3194;-33,91592;19,02695;313,68;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;287,14;4,07;N;0;569;855,07001;855,07001;855,07001;8,7959833;8,7959833;8,7959833;95,525024;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
570;3271;-33,97795;18,92441;353,49;0,42;0,38;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;313,28;107,24;D;0;570;552,87;552,87;552,87;41,967098;41,967098;41,967098;341,30267;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
571;2549;-33,95387;18,92019;299,76;0,51;0,66;2020-12-06 0:00:00;0038;N20;VIIRS;n;2;273,16;1,39;N;0;571;326,14001;326,14001;326,14001;6,7144122;6,7144122;6,7144122;160,31522;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
572;3361;-33,97911;18,94257;367;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;l;2;325,67;70,27;D;0;572;292,41998;292,41998;292,41998;5,9525876;5,9525876;5,9525876;22,337906;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
573;3001;-33,98111;19,05689;300,7;0,39;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;285,15;8,35;N;0;573;435;435;435;28,727625;28,727625;28,727625;215,55074;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
574;3376;-33,99885;18,93528;298,63;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;287,82;0,57;N;0;574;1222,5901;1222,5901;1222,5901;23,87569;23,87569;23,87569;49,837006;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
575;3221;-33,97971;19,02952;348,51;0,41;0,37;2021-02-25 0:00:00;1241;N20;VIIRS;n;2;301,47;18,84;D;0;575;937,45319;937,45319;937,45319;38,332516;38,332516;38,332516;192,97314;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
576;3113;-33,9174;19,04343;312,78;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;288,19;6,12;N;0;576;694,29962;694,29962;694,29962;26,931038;26,931038;26,931038;88,643524;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
577;3095;-33,94852;19,03309;346,09;0,44;0,46;2021-02-24 0:00:00;1300;N20;VIIRS;n;2;300,15;34,86;D;0;577;606,15002;606,15002;606,15002;29,214737;29,214737;29,214737;357,68396;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
578;3539;-34,0225;18,97437;312,89;0,33;0,55;2021-02-28 0:00:00;2304;N20;VIIRS;n;2;292,48;0,95;N;0;578;861,15002;861,15002;861,15002;32,199959;32,199959;32,199959;301,73584;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
579;2579;-33,9989;18,89182;349,25;0,54;0,51;2020-12-07 0:00:00;0019;N20;VIIRS;n;2;292,07;5,64;N;0;579;322,60001;322,60001;322,60001;19,083284;19,083284;19,083284;311,84167;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
580;3362;-33,97968;18,93822;367;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;l;2;325,99;70,27;D;0;580;326,22;326,22;326,22;13,123607;13,123607;13,123607;54,916531;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
581;2961;-33,97611;19,06162;330,31;0,39;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;288,45;5,3;N;0;581;646,90918;646,90918;646,90918;33,708065;33,708065;33,708065;125,42113;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
582;3114;-33,91072;19,02154;296,79;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;286,5;3,92;N;0;582;440,39001;440,39001;440,39001;31,62961;31,62961;31,62961;28,525236;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
583;3323;-33,99339;18,94193;349,7;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;311,09;14,28;D;0;583;766,39001;766,39001;766,39001;17,049213;17,049213;17,049213;45,964191;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
584;2572;-33,99907;18,90717;320,77;0,55;0,51;2020-12-07 0:00:00;0019;N20;VIIRS;n;2;288,84;6,91;N;0;584;782,79999;782,79999;782,79999;37,281582;37,281582;37,281582;342,65884;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
