OBJECTID;FID_1;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE;ID;MinElevation;MeanElevation;MaxElevation;MinSlope;MeanSlope;MaxSlope;MeanAspect;DEMResolution;ProductName;Source;Source_URL
488;9234;-34,00155;19,05248;310,77;0,47;0,39;2021-02-24 0:00:00;2329;N;VIIRS;n;2;282,46;1,74;N;0;488;1187,863;1187,863;1187,863;32,895668;32,895668;32,895668;315,06967;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
489;9283;-33,9437;19,01138;348,91;0,34;0,56;2021-02-25 0:00:00;1151;N;VIIRS;n;2;298,07;8,96;D;0;489;554,96997;554,96997;554,96997;23,488949;23,488949;23,488949;135,63881;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
490;1052;-33,98335;18,91097;346,82;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;289,24;8,41;N;0;490;1167,1801;1167,1801;1167,1801;24,303106;24,303106;24,303106;222,89516;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
491;7298;-33,97577;19,09767;299,82;0,45;0,47;2019-02-23 0:00:00;0013;N;VIIRS;n;2;288,78;0,85;N;0;491;1272,13;1272,13;1272,13;49,557865;49,557865;49,557865;217,43092;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
492;9402;-34,00202;19,01571;334,25;0,62;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;299,05;12,57;D;0;492;1253,88;1253,88;1253,88;6,5854087;6,5854087;6,5854087;58,04932;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
493;2985;-33,96857;18,99371;336,76;0,39;0,36;2016-10-28 0:00:00;1236;N;VIIRS;n;2;299,72;2,47;D;0;493;848,01001;848,01001;848,01001;29,684391;29,684391;29,684391;67,289856;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
494;3147;-33,94385;19,00277;367;0,41;0,6;2016-11-21 0:00:00;1146;N;VIIRS;h;2;296,21;13,63;D;0;494;863,5;863,5;863,5;34,803204;34,803204;34,803204;114,99481;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
495;7379;-33,91628;19,02384;343,71;0,47;0,4;2019-03-28 0:00:00;1216;N;VIIRS;n;2;296,28;10,76;D;0;495;859,25;859,25;859,25;25,702637;25,702637;25,702637;334,98694;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
496;9357;-33,98265;18,97329;333,08;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;295,34;16,18;D;0;496;517,34998;517,34998;517,34998;27,535925;27,535925;27,535925;121,80437;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
497;9370;-33,99023;18,9496;367;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;h;2;315,49;460,27;D;0;497;408,64001;408,64001;408,64001;23,74645;23,74645;23,74645;163,94878;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
498;921;-33,98732;18,9595;367;0,53;0,5;2015-03-09 0:00:00;1313;N;VIIRS;l;2;326,18;59,05;D;0;498;311,15002;311,15002;311,15002;2,8548639;2,8548639;2,8548639;225,0443;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
499;9522;-34,00766;19,0257;296,77;0,48;0,64;2021-02-26 0:00:00;2251;N;VIIRS;n;2;283,65;1,37;N;0;499;1228,3752;1228,3752;1228,3752;1,8442103;1,8442103;1,8442103;288,53345;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
500;1054;-33,98778;18,98546;304,86;0,55;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;277,71;1,01;N;0;500;703,27002;703,27002;703,27002;13,969577;13,969577;13,969577;279,64203;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
501;3172;-33,94754;19,00799;306,79;0,63;0,72;2016-11-22 0:00:00;0045;N;VIIRS;n;2;284,39;0,96;N;0;501;869,90002;869,90002;869,90002;36,524132;36,524132;36,524132;15,918838;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
502;9286;-33,95363;19,0203;333,49;0,33;0,56;2021-02-25 0:00:00;1151;N;VIIRS;n;2;299,84;2,98;D;0;502;673,51001;673,51001;673,51001;5,7826958;5,7826958;5,7826958;3,744149;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
503;3169;-33,93312;18,98589;307,38;0,62;0,72;2016-11-22 0:00:00;0045;N;VIIRS;n;2;285,07;2,13;N;0;503;1265,2899;1265,2899;1265,2899;22,826231;22,826231;22,826231;358,13599;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
504;9601;-33,9896;18,90709;303,38;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;289,7;9,71;N;0;504;714,39001;714,39001;714,39001;40,032734;40,032734;40,032734;198,37088;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
505;4587;-33,93335;18,97542;367;0,44;0,46;2017-02-21 0:00:00;1300;N;VIIRS;h;2;318,04;8,76;D;0;505;1027,0901;1027,0901;1027,0901;45,898907;45,898907;45,898907;320,32806;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
506;9645;-33,95563;18,94481;302,24;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;291,78;1,18;N;0;506;543,38;543,38;543,38;35,635101;35,635101;35,635101;245,4978;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
507;7355;-33,90906;19,01921;367;0,39;0,36;2019-03-27 0:00:00;1235;N;VIIRS;h;2;339,95;139,14;D;0;507;486,01999;486,01999;486,01999;33,744987;33,744987;33,744987;16,023069;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
508;9423;-33,96993;18,92391;349,94;0,32;0,54;2021-02-26 0:00:00;1312;N;VIIRS;n;2;308,11;21,24;D;0;508;241,43001;241,43001;241,43001;4,449017;4,449017;4,449017;17,972239;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
509;1040;-33,99398;18,93368;302,76;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;290,31;1,92;N;0;509;828,67963;828,67963;828,67963;26,831701;26,831701;26,831701;30,867027;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
510;7364;-33,92197;19,02273;303,38;0,41;0,37;2019-03-27 0:00:00;2354;N;VIIRS;n;2;287,72;1,97;N;0;510;914,94;914,94;914,94;16,855406;16,855406;16,855406;297,81482;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
511;9272;-33,95634;19,00823;367;0,47;0,4;2021-02-24 0:00:00;2329;N;VIIRS;h;2;292,5;10,52;N;0;511;1232,8199;1232,8199;1232,8199;26,352737;26,352737;26,352737;20,928856;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
512;9318;-34,00651;18,99317;311,27;0,76;0,77;2021-02-26 0:00:00;0051;N;VIIRS;n;2;282,71;3,6;N;0;512;725,20044;725,20044;725,20044;44,840736;44,840736;44,840736;343,93585;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
513;9674;-33,98167;18,90423;367;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;h;2;297,34;9,18;N;0;513;1002,72;1002,72;1002,72;19,157465;19,157465;19,157465;192,84674;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
514;9388;-33,98997;18,95957;356,77;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;299,45;17,23;D;0;514;326,81;326,81;326,81;13,331218;13,331218;13,331218;14,638067;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
515;9268;-33,95261;19,00864;331,04;0,47;0,4;2021-02-24 0:00:00;2329;N;VIIRS;n;2;287,27;10,52;N;0;515;1040,33;1040,33;1040,33;15,091419;15,091419;15,091419;11,132746;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
516;9714;-33,94999;18,9211;347,8;0,54;0,42;2021-02-27 0:00:00;1254;N;VIIRS;n;2;320,95;43,71;D;0;516;398,76001;398,76001;398,76001;17,366722;17,366722;17,366722;258,70795;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
517;9510;-34,00492;19,02377;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;297,68;11,99;D;0;517;1245,22;1245,22;1245,22;17,394842;17,394842;17,394842;79,773033;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
518;9368;-33,98953;18,97091;330,55;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;295,78;16,18;D;0;518;357,20001;357,20001;357,20001;21,160484;21,160484;21,160484;211,817;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
519;9486;-33,9913;18,94653;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;300,89;8,67;D;0;519;578,32001;578,32001;578,32001;42,233631;42,233631;42,233631;29,366116;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
520;1048;-33,9841;18,91752;318,59;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;289,96;8,41;N;0;520;911,69;911,69;911,69;31,552328;31,552328;31,552328;57,154003;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
521;9454;-33,97649;18,94108;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;305,98;10,08;D;0;521;273,20999;273,20999;273,20999;4,471395;4,471395;4,471395;47,328388;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
522;9593;-33,98241;19,00401;301,18;0,48;0,65;2021-02-26 0:00:00;2251;N;VIIRS;n;2;284;0,63;N;0;522;1437,4399;1437,4399;1437,4399;25,600624;25,600624;25,600624;241,98557;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
523;955;-33,97869;18,94065;342,76;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;296,9;15,77;N;0;523;297,78;297,78;297,78;8,9517574;8,9517574;8,9517574;357,14526;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
524;8753;-33,96368;18,93202;326,64;0,39;0,36;2020-12-05 0:00:00;2347;N;VIIRS;n;2;290,75;4,25;N;0;524;259,98001;259,98001;259,98001;28,598341;28,598341;28,598341;197,99109;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
525;1127;-33,95867;18,94185;312,36;0,39;0,36;2015-03-11 0:00:00;2354;N;VIIRS;n;2;293,81;2,44;N;0;525;443,51001;443,51001;443,51001;24,933405;24,933405;24,933405;287,84814;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
526;9375;-33,99645;18,96728;367;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;h;2;297,94;11,86;D;0;526;596,80005;596,80005;596,80005;40,284473;40,284473;40,284473;351,24213;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
527;962;-33,97338;18,92925;313,79;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;286,74;21,71;N;0;527;372,77002;372,77002;372,77002;13,143536;13,143536;13,143536;10,914518;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
528;3173;-33,95412;19,00199;304,34;0,63;0,72;2016-11-22 0:00:00;0045;N;VIIRS;n;2;283,46;8,59;N;0;528;1195,53;1195,53;1195,53;17,017639;17,017639;17,017639;332,52661;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
529;7365;-33,92667;19,03103;321,27;0,41;0,37;2019-03-27 0:00:00;2354;N;VIIRS;n;2;288,12;3,23;N;0;529;979,73999;979,73999;979,73999;32,001152;32,001152;32,001152;76,351524;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
530;9575;-33,95429;18,92484;334,64;0,48;0,65;2021-02-26 0:00:00;2251;N;VIIRS;n;2;292,17;4,53;N;0;530;348,22;348,22;348,22;14,667175;14,667175;14,667175;230,51807;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
531;9218;-33,97108;19,02574;340,33;0,47;0,4;2021-02-24 0:00:00;2329;N;VIIRS;n;2;288,13;5,41;N;0;531;1145,88;1145,88;1145,88;21,813362;21,813362;21,813362;193,98126;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
532;9676;-33,98194;18,90851;313,96;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;288,73;4,38;N;0;532;1075,27;1075,27;1075,27;26,851456;26,851456;26,851456;243,06746;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
533;958;-33,9748;18,90647;355,26;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;305,46;37,13;N;0;533;1009,28;1009,28;1009,28;21,837343;21,837343;21,837343;43,747791;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
534;3190;-33,96199;18,9901;341,24;0,62;0,72;2016-11-22 0:00:00;0045;N;VIIRS;n;2;288,5;24,96;N;0;534;643,72998;643,72998;643,72998;27,034876;27,034876;27,034876;336,94131;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
535;9592;-33,98032;18,99631;308,63;0,48;0,65;2021-02-26 0:00:00;2251;N;VIIRS;n;2;286,36;0,63;N;0;535;1244,01;1244,01;1244,01;48,812489;48,812489;48,812489;54,18042;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
536;9515;-34,01045;19,03528;347,28;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;n;2;297,86;8,3;D;0;536;1472,73;1472,73;1472,73;41,583382;41,583382;41,583382;29,121063;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
537;9441;-33,96631;18,96081;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;306,99;44,18;D;0;537;693,51721;693,51721;693,51721;30,794987;30,794987;30,794987;296,76245;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
538;9311;-33,99182;19,0515;367;0,58;0,7;2021-02-25 0:00:00;1331;N;VIIRS;h;2;294,73;11,11;D;0;538;1036,64;1036,64;1036,64;7,3237739;7,3237739;7,3237739;19,585112;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
539;9407;-34,00959;18,98858;367;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;h;2;296,28;12,66;D;0;539;899,15076;899,15076;899,15076;25,736191;25,736191;25,736191;115,35587;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
540;1116;-34,00029;18,91651;367;0,39;0,36;2015-03-11 0:00:00;1235;N;VIIRS;l;2;328,75;39,01;D;0;540;898,19495;898,19495;898,19495;24,966249;24,966249;24,966249;351,33157;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
541;9229;-33,99294;19,06088;308,34;0,47;0,39;2021-02-24 0:00:00;2329;N;VIIRS;n;2;282,84;1,47;N;0;541;1072,5801;1072,5801;1072,5801;41,723042;41,723042;41,723042;329,66376;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
542;9675;-33,98145;18,90085;302,75;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;289,65;9,18;N;0;542;985,96997;985,96997;985,96997;19,460325;19,460325;19,460325;189,15932;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
543;9335;-33,97064;19,00459;315,46;0,76;0,77;2021-02-26 0:00:00;0051;N;VIIRS;n;2;283,42;4,15;N;0;543;1245,4399;1245,4399;1245,4399;52,449409;52,449409;52,449409;206,25241;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
544;1115;-33,9936;18,91505;342,93;0,39;0,36;2015-03-11 0:00:00;1235;N;VIIRS;n;2;305,5;8,96;D;0;544;689,57001;689,57001;689,57001;49,019508;49,019508;49,019508;196,54144;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
545;9693;-33,96885;18,94437;303,13;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;291,41;1,17;N;0;545;356,79001;356,79001;356,79001;9,5958042;9,5958042;9,5958042;248,31931;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
546;8919;-33,95736;18,93633;301,24;0,42;0,37;2021-02-13 0:00:00;2335;N;VIIRS;n;2;289,69;0,92;N;0;546;437,47;437,47;437,47;11,846292;11,846292;11,846292;184,83162;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
547;8763;-33,95891;18,92457;300,82;0,47;0,4;2020-12-06 0:00:00;2329;N;VIIRS;n;2;289,24;0,77;N;0;547;275,41998;275,41998;275,41998;16,745552;16,745552;16,745552;236,0779;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
548;9250;-33,92075;19,04145;339,97;0,47;0,39;2021-02-24 0:00:00;2329;N;VIIRS;n;2;288,22;3,04;N;0;548;750,94;750,94;750,94;14,05076;14,05076;14,05076;107,52866;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
549;9443;-33,98256;18,91616;349,49;0,32;0,54;2021-02-26 0:00:00;1312;N;VIIRS;n;2;293,29;9,14;D;0;549;916,88;916,88;916,88;32,889545;32,889545;32,889545;54,417088;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
550;9754;-33,98335;19,00842;311,63;0,41;0,37;2021-02-28 0:00:00;2354;N;VIIRS;n;2;291,32;1,55;N;0;550;1384,4399;1384,4399;1384,4399;29,446566;29,446566;29,446566;149,65688;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
551;3132;-33,94289;18,98974;324,99;0,55;0,42;2016-11-20 0:00:00;2324;N;VIIRS;n;2;287,23;5,74;N;0;551;1230,8;1230,8;1230,8;45,921806;45,921806;45,921806;208,42667;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
552;9291;-33,96461;19,01369;347,57;0,34;0,56;2021-02-25 0:00:00;1151;N;VIIRS;n;2;299,52;3,76;D;0;552;1489,2301;1489,2301;1489,2301;18,850042;18,850042;18,850042;337,48529;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
553;9500;-34,00374;18,98405;345,12;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;n;2;302,01;10,28;D;0;553;863,62;863,62;863,62;25,085371;25,085371;25,085371;5,0666323;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
554;9376;-34,00322;18,96842;341,27;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;292,8;11,86;D;0;554;1065,78;1065,78;1065,78;33,471405;33,471405;33,471405;312,14844;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
555;7371;-33,93167;19,01592;346,65;0,41;0,37;2019-03-27 0:00:00;2354;N;VIIRS;n;2;291,1;5,05;N;0;555;1036,3199;1036,3199;1036,3199;24,342215;24,342215;24,342215;127,4417;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
556;9135;-33,94864;19,05661;354,51;0,39;0,36;2021-02-23 0:00:00;2347;N;VIIRS;n;2;294,38;6,56;N;0;556;751,21118;751,21118;751,21118;53,000771;53,000771;53,000771;36,466476;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
557;10441;-33,98207;18,96168;337,97;0,34;0,56;2022-05-03 0:00:00;1151;N;VIIRS;n;2;296,94;2,41;D;0;557;379,22998;379,22998;379,22998;7,7628922;7,7628922;7,7628922;221,55858;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
558;9488;-33,97713;19,00495;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;303,58;9,55;D;0;558;1316,5037;1316,5037;1316,5037;36,166981;36,166981;36,166981;33,326294;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
559;9366;-33,99169;18,90533;340,04;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;290,23;18,36;D;0;559;504,92999;504,92999;504,92999;38,842514;38,842514;38,842514;184,49785;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
560;9104;-33,97463;19,06855;318,64;0,39;0,36;2021-02-23 0:00:00;2347;N;VIIRS;n;2;289,88;3,57;N;0;560;355,26001;355,26001;355,26001;41,510124;41,510124;41,510124;139,9131;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
561;3191;-33,96212;18,99406;367;0,62;0,72;2016-11-22 0:00:00;0045;N;VIIRS;h;2;295,55;23,17;N;0;561;726,72162;726,72162;726,72162;26,274185;26,274185;26,274185;317,69739;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
562;9483;-33,97985;18,99374;340,43;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;n;2;294,3;6,4;D;0;562;1268,01;1268,01;1268,01;34,586048;34,586048;34,586048;212,88193;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
563;9665;-33,97552;18,98807;309;0,41;0,61;2021-02-27 0:00:00;0032;N;VIIRS;n;2;289,19;1,52;N;0;563;1234,01;1234,01;1234,01;58,642269;58,642269;58,642269;229,13225;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
564;9351;-33,97103;18,91093;343,25;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;289,9;14,84;D;0;564;691,62;691,62;691,62;31,017078;31,017078;31,017078;8,2398634;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
565;9615;-34,00481;18,9713;310;0,41;0,61;2021-02-27 0:00:00;0032;N;VIIRS;n;2;286,99;0,97;N;0;565;1044,9299;1044,9299;1044,9299;5,7961602;5,7961602;5,7961602;7,3924837;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
566;1035;-34,00339;18,94547;326,16;0,55;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;292,33;2,59;N;0;566;851,25;851,25;851,25;36,805557;36,805557;36,805557;28,683754;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
567;9162;-33,96201;19,05366;347,41;0,39;0,36;2021-02-23 0:00:00;2347;N;VIIRS;n;2;295,19;14,38;N;0;567;528;528;528;37,487194;37,487194;37,487194;49,521595;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
568;7545;-33,98486;18,95941;353,48;0,53;0,5;2019-10-30 0:00:00;1307;N;VIIRS;n;2;302,3;43,27;D;0;568;328,95999;328,95999;328,95999;3,7247729;3,7247729;3,7247729;215,76572;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
569;9225;-33,98908;19,06047;317,31;0,47;0,39;2021-02-24 0:00:00;2329;N;VIIRS;n;2;286,49;2,51;N;0;569;760,58002;760,58002;760,58002;47,231583;47,231583;47,231583;293,23138;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
570;9623;-34,01393;19,02905;298,09;0,41;0,61;2021-02-27 0:00:00;0032;N;VIIRS;n;2;283,92;1,21;N;0;570;1355,83;1355,83;1355,83;29,944973;29,944973;29,944973;294,948;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
571;9533;-34,00089;18,95331;332,18;0,48;0,65;2021-02-26 0:00:00;2251;N;VIIRS;n;2;292,26;3,14;N;0;571;589,60999;589,60999;589,60999;26,88459;26,88459;26,88459;49,512325;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
